,Year, Total, Total Passed, % Passed,Num Black, Black Passed, % Black Passed, % Black,Num Hispanic, Hisp Passed, % Hisp Passed, % Hisp,Num Asian, Asian Passed, % Asian Passed, % Asian,Num White, White Passed, % White Passed, % White,Num PI, PI Passed, % PI Passed, % PI,Num NA, NA Passed, % NA Passed, % NA,Num 2+, 2+ Passed, % 2+ Passed, % 2+,Num Other, Other Passed, % Other Passed, % Other,Fem Total, Fem Passed, % Fem Passed, % Fem,Num Black Fem, Fem Black Passed, % Fem Black Passed, % Fem Black,Num Hispanic Fem, Fem Hisp Passed, % Fem Hisp Passed, % Fem Hisp,Num Asian Fem, Fem Asian Passed, % Fem Asian Passed, % Fem Asian,Num White Fem, Fem White Passed, % Fem White Passed, % Fem White,Num PI Fem, Fem PI Passed, % Fem PI Passed, % Fem PI,Num NA Fem, Fem NA Passed, % Fem NA Passed, % Fem NA,Num 2+ Fem, Fem 2+ Passed, % Fem 2+ Passed, % Fem 2+,Num Other Fem, Fem Other Passed, % Fem Other Passed,% Fem Other,Male Total, Male Passed, % Male Passed, % Male,Num Black Male, Male Black Passed, % Male Black Passed, % Male Black,Num Hispanic Male, Male Hisp Passed, % Male Hisp Passed, % Male Hisp,Num Asian Male, Male Asian Passed, % Male Asian Passed, % Male Asian,Num White Male, Male White Passed, % Male White Passed, % Male White,Num PI Male, Male PI Passed, % Male PI Passed, % Male PI,Num NA Male, Male NA Passed, % Male NA Passed, % Male NA,Num 2+ Male, Male 2+ Passed, % Male 2+ Passed, % Male 2+,Num Other Male, Male Other Passed, % Male Other Passed, % Male Other,Unnamed: 108,State
343,2017,160,76,47.5,6,2,33.33,3.75,36,10,27.78,22.5,45,25,55.56,28.12,59,31,52.54,36.88,1,0,0.0,0.62,1,0,0.0,0.62,12,6,50.0,7.5,0,0,0.0,0.0,27,7,25.93,16.88,3,0,0.0,1.88,0,0,0.0,0.0,10,3,30.0,6.25,11,2,18.18,6.88,0,0,0.0,0.0,1,0,0.0,0.62,2,0,0.0,1.25,0,0,0.0,0.0,133,69,51.88,83.12,3,0,0.0,1.88,36,10,27.78,22.5,35,22,62.86,21.88,48,29,60.42,30.0,1,0,0.0,0.62,0,0,0.0,0.0,10,6,60.0,6.25,0,0,0.0,0.0, ,Nevada
344,2018,131,68,51.91,9,2,22.22,6.87,24,6,25.0,18.32,33,28,84.85,25.19,56,28,50.0,42.75,1,0,0.0,0.76,1,0,0.0,0.76,3,0,0.0,2.29,0,0,0.0,0.0,20,8,40.0,15.27,3,0,0.0,2.29,4,0,0.0,3.05,4,0,0.0,3.05,7,1,14.29,5.34,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,0.76,0,0,0.0,0.0,111,60,54.05,84.73,6,1,16.67,4.58,20,5,25.0,15.27,29,24,82.76,22.14,49,27,55.1,37.4,1,0,0.0,0.76,1,0,0.0,0.76,2,0,0.0,1.53,0,0,0.0,0.0, ,Nevada
345,2019,174,102,58.62,6,4,66.67,3.45,33,13,39.39,18.97,47,37,78.72,27.01,71,40,56.34,40.8,0,0,0.0,0.0,0,0,0.0,0.0,15,7,46.67,8.62,0,0,0.0,0.0,45,19,42.22,25.86,1,0,0.0,0.57,10,3,30.0,5.75,10,7,70.0,5.75,19,8,42.11,10.92,0,0,0.0,0.0,0,0,0.0,0.0,4,0,0.0,2.3,0,0,0.0,0.0,129,83,64.34,74.14,5,4,80.0,2.87,23,10,43.48,13.22,37,30,81.08,21.26,52,32,61.54,29.89,0,0,0.0,0.0,0,0,0.0,0.0,11,6,54.55,6.32,0,0,0.0,0.0, ,Nevada
346,2020,353,172,48.73,12,7,58.33,3.4,80,27,33.75,22.66,78,46,58.97,22.1,138,71,51.45,39.09,2,0,0.0,0.57,2,0,0.0,0.57,34,18,52.94,9.63,0,0,0.0,0.0,68,25,36.76,19.26,3,0,0.0,0.85,20,2,10.0,5.67,17,9,52.94,4.82,18,8,44.44,5.1,1,0,0.0,0.28,0,0,0.0,0.0,8,3,37.5,2.27,0,0,0.0,0.0,285,147,51.58,80.74,9,5,55.56,2.55,60,25,41.67,17.0,61,37,60.66,17.28,120,63,52.5,33.99,1,0,0.0,0.28,2,0,0.0,0.57,26,15,57.69,7.37,0,0,0.0,0.0, ,Nevada
347,2021,302,179,59.27,10,3,30.0,3.31,56,32,57.14,18.54,81,52,64.2,26.82,118,71,60.17,39.07,1,0,0.0,0.33,4,0,0.0,1.32,24,10,41.67,7.95,8,6,75.0,2.65,55,35,63.64,18.21,3,0,0.0,0.99,13,6,46.15,4.3,14,10,71.43,4.64,19,14,73.68,6.29,0,0,0.0,0.0,0,0,0.0,0.0,4,0,0.0,1.32,2,0,0.0,0.66,244,144,59.02,80.79,7,2,28.57,2.32,43,26,60.47,14.24,66,42,63.64,21.85,97,57,58.76,32.12,1,0,0.0,0.33,4,0,0.0,1.32,20,8,40.0,6.62,6,4,66.67,1.99, ,Nevada
348,2010,83,61,73.49,0,0,0.0,0.0,1,0,0.0,1.2,11,10,90.91,13.25,65,47,72.31,78.31,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,5,3,60.0,6.02,13,11,84.62,15.66,0,0,0.0,0.0,0,0,0.0,0.0,4,0,0.0,4.82,7,7,100.0,8.43,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,1.2,70,50,71.43,84.34,0,0,0.0,0.0,1,0,0.0,1.2,7,6,85.71,8.43,58,40,68.97,69.88,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,4,0,0.0,4.82, ,New_Hampshire
349,2011,91,65,71.43,1,0,0.0,1.1,2,0,0.0,2.2,11,9,81.82,12.09,71,51,71.83,78.02,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,3,0,0.0,3.3,14,7,50.0,15.38,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,1.1,10,5,50.0,10.99,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,1.1,77,58,75.32,84.62,1,0,0.0,1.1,2,0,0.0,2.2,10,8,80.0,10.99,61,46,75.41,67.03,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,0,0.0,2.2, ,New_Hampshire
350,2012,102,85,83.33,1,0,0.0,0.98,1,0,0.0,0.98,14,12,85.71,13.73,75,62,82.67,73.53,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,5,5,100.0,4.9,18,16,88.89,17.65,0,0,0.0,0.0,0,0,0.0,0.0,5,5,100.0,4.9,12,10,83.33,11.76,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,84,69,82.14,82.35,1,0,0.0,0.98,1,0,0.0,0.98,9,7,77.78,8.82,63,52,82.54,61.76,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,5,5,100.0,4.9, ,New_Hampshire
351,2013,101,77,76.24,2,0,0.0,1.98,1,0,0.0,0.99,16,10,62.5,15.84,79,63,79.75,78.22,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,3,0,0.0,2.97,12,6,50.0,11.88,0,0,0.0,0.0,0,0,0.0,0.0,2,0,0.0,1.98,10,6,60.0,9.9,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,89,71,79.78,88.12,2,0,0.0,1.98,1,0,0.0,0.99,14,10,71.43,13.86,69,57,82.61,68.32,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,3,0,0.0,2.97, ,New_Hampshire
352,2014,108,90,83.33,0,0,0.0,0.0,1,0,0.0,0.93,26,23,88.46,24.07,77,63,81.82,71.3,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,4,0,0.0,3.7,14,14,100.0,12.96,0,0,0.0,0.0,0,0,0.0,0.0,6,6,100.0,5.56,8,8,100.0,7.41,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,94,76,80.85,87.04,0,0,0.0,0.0,1,0,0.0,0.93,20,17,85.0,18.52,69,55,79.71,63.89,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,4,0,0.0,3.7, ,New_Hampshire
353,2015,144,118,81.94,0,0,0.0,0.0,1,0,0.0,0.69,29,24,82.76,20.14,110,89,80.91,76.39,0,0,0.0,0.0,1,0,0.0,0.69,0,0,0.0,0.0,2,0,0.0,1.39,17,13,76.47,11.81,0,0,0.0,0.0,0,0,0.0,0.0,6,4,66.67,4.17,10,8,80.0,6.94,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,0.69,127,105,82.68,88.19,0,0,0.0,0.0,1,0,0.0,0.69,23,20,86.96,15.97,100,81,81.0,69.44,0,0,0.0,0.0,1,0,0.0,0.69,0,0,0.0,0.0,1,0,0.0,0.69, ,New_Hampshire
354,2016,167,135,80.84,3,0,0.0,1.8,6,4,66.67,3.59,39,34,87.18,23.35,113,89,78.76,67.66,0,0,0.0,0.0,0,0,0.0,0.0,6,6,100.0,3.59,0,0,0.0,0.0,22,20,90.91,13.17,0,0,0.0,0.0,1,0,0.0,0.6,7,7,100.0,4.19,13,11,84.62,7.78,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,0.6,0,0,0.0,0.0,145,115,79.31,86.83,3,0,0.0,1.8,5,3,60.0,2.99,32,27,84.38,19.16,100,78,78.0,59.88,0,0,0.0,0.0,0,0,0.0,0.0,5,5,100.0,2.99,0,0,0.0,0.0, ,New_Hampshire
355,2017,199,132,66.33,1,0,0.0,0.5,3,0,0.0,1.51,42,33,78.57,21.11,134,85,63.43,67.34,0,0,0.0,0.0,1,0,0.0,0.5,10,6,60.0,5.03,0,0,0.0,0.0,37,26,70.27,18.59,0,0,0.0,0.0,0,0,0.0,0.0,13,11,84.62,6.53,21,13,61.9,10.55,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,162,106,65.43,81.41,1,0,0.0,0.5,3,0,0.0,1.51,29,22,75.86,14.57,113,72,63.72,56.78,0,0,0.0,0.0,1,0,0.0,0.5,10,6,60.0,5.03,0,0,0.0,0.0, ,New_Hampshire
356,2018,201,140,69.65,1,0,0.0,0.5,5,5,100.0,2.49,51,40,78.43,25.37,127,86,67.72,63.18,0,0,0.0,0.0,0,0,0.0,0.0,7,5,71.43,3.48,0,0,0.0,0.0,49,33,67.35,24.38,1,0,0.0,0.5,0,0,0.0,0.0,21,16,76.19,10.45,23,16,69.57,11.44,0,0,0.0,0.0,0,0,0.0,0.0,2,0,0.0,1.0,0,0,0.0,0.0,152,107,70.39,75.62,0,0,0.0,0.0,5,5,100.0,2.49,30,24,80.0,14.93,104,70,67.31,51.74,0,0,0.0,0.0,0,0,0.0,0.0,5,4,80.0,2.49,0,0,0.0,0.0, ,New_Hampshire
357,2019,230,163,70.87,4,0,0.0,1.74,7,5,71.43,3.04,70,55,78.57,30.43,137,93,67.88,59.57,0,0,0.0,0.0,0,0,0.0,0.0,8,6,75.0,3.48,0,0,0.0,0.0,52,29,55.77,22.61,0,0,0.0,0.0,0,0,0.0,0.0,18,13,72.22,7.83,31,15,48.39,13.48,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,178,134,75.28,77.39,4,0,0.0,1.74,7,5,71.43,3.04,52,42,80.77,22.61,106,78,73.58,46.09,0,0,0.0,0.0,0,0,0.0,0.0,8,6,75.0,3.48,0,0,0.0,0.0, ,New_Hampshire
358,2020,227,182,80.18,1,0,0.0,0.44,11,7,63.64,4.85,77,71,92.21,33.92,118,86,72.88,51.98,0,0,0.0,0.0,0,0,0.0,0.0,9,8,88.89,3.96,0,0,0.0,0.0,55,46,83.64,24.23,1,0,0.0,0.44,4,0,0.0,1.76,26,24,92.31,11.45,21,17,80.95,9.25,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,0.44,0,0,0.0,0.0,172,136,79.07,75.77,0,0,0.0,0.0,7,5,71.43,3.08,51,47,92.16,22.47,97,69,71.13,42.73,0,0,0.0,0.0,0,0,0.0,0.0,8,7,87.5,3.52,0,0,0.0,0.0, ,New_Hampshire
359,2021,228,163,71.49,1,0,0.0,0.44,5,4,80.0,2.19,75,60,80.0,32.89,122,78,63.93,53.51,1,0,0.0,0.44,1,0,0.0,0.44,6,3,50.0,2.63,17,16,94.12,7.46,58,46,79.31,25.44,0,0,0.0,0.0,1,0,0.0,0.44,30,26,86.67,13.16,18,12,66.67,7.89,0,0,0.0,0.0,0,0,0.0,0.0,3,0,0.0,1.32,6,6,100.0,2.63,168,115,68.45,73.68,1,0,0.0,0.44,4,0,0.0,1.75,44,33,75.0,19.3,103,65,63.11,45.18,1,0,0.0,0.44,1,0,0.0,0.44,3,0,0.0,1.32,11,10,90.91,4.82, ,New_Hampshire
360,2010,942,694,73.67,22,11,50.0,2.34,53,33,62.26,5.63,253,204,80.63,26.86,543,396,72.93,57.64,0,0,0.0,0.0,5,2,40.0,0.53,0,0,0.0,0.0,29,21,72.41,3.08,156,116,74.36,16.56,5,3,60.0,0.53,9,5,55.56,0.96,54,46,85.19,5.73,76,53,69.74,8.07,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,7,4,57.14,0.74,786,578,73.54,83.44,17,8,47.06,1.8,44,25,56.82,4.67,199,158,79.4,21.13,467,343,73.45,49.58,0,0,0.0,0.0,5,2,40.0,0.53,0,0,0.0,0.0,22,17,77.27,2.34, ,New_Jersey
361,2011,1120,748,66.79,34,15,44.12,3.04,55,24,43.64,4.91,350,247,70.57,31.25,620,420,67.74,55.36,0,0,0.0,0.0,2,0,0.0,0.18,0,0,0.0,0.0,29,20,68.97,2.59,193,124,64.25,17.23,10,3,30.0,0.89,7,0,0.0,0.62,64,46,71.88,5.71,105,68,64.76,9.38,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,4,0,0.0,0.36,927,624,67.31,82.77,24,12,50.0,2.14,48,22,45.83,4.29,286,201,70.28,25.54,515,352,68.35,45.98,0,0,0.0,0.0,2,0,0.0,0.18,0,0,0.0,0.0,25,17,68.0,2.23, ,New_Jersey
362,2012,1235,874,70.77,37,17,45.95,3.0,74,43,58.11,5.99,399,310,77.69,32.31,648,446,68.83,52.47,0,0,0.0,0.0,1,0,0.0,0.08,0,0,0.0,0.0,31,23,74.19,2.51,217,146,67.28,17.57,5,1,20.0,0.4,20,7,35.0,1.62,73,60,82.19,5.91,102,63,61.76,8.26,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,7,5,71.43,0.57,1018,728,71.51,82.43,32,16,50.0,2.59,54,28,51.85,4.37,326,250,76.69,26.4,546,383,70.15,44.21,0,0,0.0,0.0,1,0,0.0,0.08,0,0,0.0,0.0,24,18,75.0,1.94, ,New_Jersey
363,2013,1582,1171,74.02,34,16,47.06,2.15,96,50,52.08,6.07,525,421,80.19,33.19,832,612,73.56,52.59,0,0,0.0,0.0,5,2,40.0,0.32,0,0,0.0,0.0,71,56,78.87,4.49,242,169,69.83,15.3,7,3,42.86,0.44,11,2,18.18,0.7,83,63,75.9,5.25,124,87,70.16,7.84,0,0,0.0,0.0,1,0,0.0,0.06,0,0,0.0,0.0,12,11,91.67,0.76,1340,1002,74.78,84.7,27,13,48.15,1.71,85,48,56.47,5.37,442,358,81.0,27.94,708,525,74.15,44.75,0,0,0.0,0.0,4,0,0.0,0.25,0,0,0.0,0.0,59,45,76.27,3.73, ,New_Jersey
364,2014,1986,1313,66.11,65,35,53.85,3.27,143,65,45.45,7.2,704,504,71.59,35.45,972,649,66.77,48.94,0,0,0.0,0.0,8,3,37.5,0.4,0,0,0.0,0.0,85,50,58.82,4.28,397,244,61.46,19.99,17,9,52.94,0.86,30,8,26.67,1.51,169,114,67.46,8.51,162,103,63.58,8.16,0,0,0.0,0.0,3,0,0.0,0.15,0,0,0.0,0.0,12,5,41.67,0.6,1589,1069,67.28,80.01,48,26,54.17,2.42,113,56,49.56,5.69,535,390,72.9,26.94,810,546,67.41,40.79,0,0,0.0,0.0,5,2,40.0,0.25,0,0,0.0,0.0,73,45,61.64,3.68, ,New_Jersey
365,2015,2468,1788,72.45,59,39,66.1,2.39,194,84,43.3,7.86,813,656,80.69,32.94,1240,896,72.26,50.24,0,0,0.0,0.0,6,6,100.0,0.24,0,0,0.0,0.0,91,64,70.33,3.69,496,354,71.37,20.1,12,10,83.33,0.49,49,16,32.65,1.99,202,164,81.19,8.18,204,143,70.1,8.27,0,0,0.0,0.0,1,0,0.0,0.04,0,0,0.0,0.0,16,10,62.5,0.65,1972,1434,72.72,79.9,47,29,61.7,1.9,145,67,46.21,5.88,611,492,80.52,24.76,1036,753,72.68,41.98,0,0,0.0,0.0,5,5,100.0,0.2,0,0,0.0,0.0,75,54,72.0,3.04, ,New_Jersey
366,2016,3056,2193,71.76,82,43,52.44,2.68,277,126,45.49,9.06,1165,934,80.17,38.12,1375,973,70.76,44.99,6,3,50.0,0.2,1,0,0.0,0.03,98,70,71.43,3.21,3,0,0.0,0.1,697,483,69.3,22.81,20,8,40.0,0.65,73,24,32.88,2.39,316,251,79.43,10.34,259,177,68.34,8.48,3,0,0.0,0.1,0,0,0.0,0.0,17,14,82.35,0.56,1,0,0.0,0.03,2359,1710,72.49,77.19,62,35,56.45,2.03,204,102,50.0,6.68,849,683,80.45,27.78,1116,796,71.33,36.52,3,0,0.0,0.1,1,0,0.0,0.03,81,56,69.14,2.65,2,0,0.0,0.07, ,New_Jersey
367,2017,3591,2576,71.73,124,57,45.97,3.45,344,151,43.9,9.58,1350,1097,81.26,37.59,1546,1110,71.8,43.05,3,0,0.0,0.08,4,0,0.0,0.11,133,98,73.68,3.7,4,0,0.0,0.11,854,585,68.5,23.78,38,18,47.37,1.06,69,19,27.54,1.92,396,316,79.8,11.03,302,202,66.89,8.41,0,0,0.0,0.0,0,0,0.0,0.0,33,21,63.64,0.92,0,0,0.0,0.0,2737,1991,72.74,76.22,86,39,45.35,2.39,275,132,48.0,7.66,954,781,81.87,26.57,1244,908,72.99,34.64,3,0,0.0,0.08,4,0,0.0,0.11,100,77,77.0,2.78,4,0,0.0,0.11, ,New_Jersey
368,2018,3853,2738,71.06,133,65,48.87,3.45,354,180,50.85,9.19,1528,1218,79.71,39.66,1555,1075,69.13,40.36,2,0,0.0,0.05,5,2,40.0,0.13,126,93,73.81,3.27,0,0,0.0,0.0,953,652,68.42,24.73,48,19,39.58,1.25,72,34,47.22,1.87,456,354,77.63,11.83,291,187,64.26,7.55,1,0,0.0,0.03,0,0,0.0,0.0,48,33,68.75,1.25,0,0,0.0,0.0,2900,2086,71.93,75.27,85,46,54.12,2.21,282,146,51.77,7.32,1072,864,80.6,27.82,1264,888,70.25,32.81,1,0,0.0,0.03,5,2,40.0,0.13,78,60,76.92,2.02,0,0,0.0,0.0, ,New_Jersey
369,2019,4207,3099,73.66,124,58,46.77,2.95,419,246,58.71,9.96,1757,1403,79.85,41.76,1614,1167,72.3,38.36,7,5,71.43,0.17,6,5,83.33,0.14,141,103,73.05,3.35,0,0,0.0,0.0,1091,765,70.12,25.93,33,13,39.39,0.78,99,52,52.53,2.35,532,410,77.07,12.65,330,226,68.48,7.84,3,0,0.0,0.07,2,0,0.0,0.05,44,28,63.64,1.05,0,0,0.0,0.0,3116,2334,74.9,74.07,91,45,49.45,2.16,320,194,60.62,7.61,1225,993,81.06,29.12,1284,941,73.29,30.52,4,0,0.0,0.1,4,0,0.0,0.1,97,75,77.32,2.31,0,0,0.0,0.0, ,New_Jersey
370,2020,4639,3511,75.68,147,78,53.06,3.17,413,241,58.35,8.9,1935,1592,82.27,41.71,1686,1233,73.13,36.34,3,0,0.0,0.06,20,12,60.0,0.43,166,129,77.71,3.58,0,0,0.0,0.0,1295,977,75.44,27.92,48,26,54.17,1.03,129,73,56.59,2.78,605,497,82.15,13.04,400,291,72.75,8.62,1,0,0.0,0.02,4,0,0.0,0.09,49,37,75.51,1.06,0,0,0.0,0.0,3340,2531,75.78,72.0,99,52,52.53,2.13,283,167,59.01,6.1,1330,1095,82.33,28.67,1284,940,73.21,27.68,2,0,0.0,0.04,16,9,56.25,0.34,117,92,78.63,2.52,0,0,0.0,0.0, ,New_Jersey
371,2021,4492,3072,68.39,181,48,26.52,4.03,462,203,43.94,10.28,1981,1533,77.39,44.1,1455,989,67.97,32.39,2,0,0.0,0.04,24,8,33.33,0.53,180,128,71.11,4.01,207,162,78.26,4.61,1242,825,66.43,27.65,56,18,32.14,1.25,127,44,34.65,2.83,616,455,73.86,13.71,328,230,70.12,7.3,0,0,0.0,0.0,4,0,0.0,0.09,49,30,61.22,1.09,62,48,77.42,1.38,3246,2243,69.1,72.26,125,30,24.0,2.78,335,159,47.46,7.46,1364,1077,78.96,30.37,1125,757,67.29,25.04,2,0,0.0,0.04,20,8,40.0,0.45,130,97,74.62,2.89,145,114,78.62,3.23, ,New_Jersey
372,2010,50,24,48.0,2,0,0.0,4.0,12,4,33.33,24.0,7,5,71.43,14.0,27,13,48.15,54.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,2.0,10,4,40.0,20.0,1,0,0.0,2.0,2,0,0.0,4.0,2,0,0.0,4.0,5,2,40.0,10.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,40,20,50.0,80.0,1,0,0.0,2.0,10,4,40.0,20.0,5,3,60.0,10.0,22,11,50.0,44.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,2.0, ,New_Mexico
373,2011,42,6,14.29,0,0,0.0,0.0,13,0,0.0,30.95,4,0,0.0,9.52,22,4,18.18,52.38,0,0,0.0,0.0,2,0,0.0,4.76,0,0,0.0,0.0,0,0,0.0,0.0,4,0,0.0,9.52,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,2.38,3,0,0.0,7.14,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,38,5,13.16,90.48,0,0,0.0,0.0,13,0,0.0,30.95,3,0,0.0,7.14,19,3,15.79,45.24,0,0,0.0,0.0,2,0,0.0,4.76,0,0,0.0,0.0,0,0,0.0,0.0, ,New_Mexico
374,2012,67,43,64.18,1,0,0.0,1.49,7,3,42.86,10.45,13,6,46.15,19.4,45,33,73.33,67.16,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,9,5,55.56,13.43,0,0,0.0,0.0,2,0,0.0,2.99,2,0,0.0,2.99,5,4,80.0,7.46,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,58,38,65.52,86.57,1,0,0.0,1.49,5,0,0.0,7.46,11,6,54.55,16.42,40,29,72.5,59.7,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0, ,New_Mexico
375,2013,57,43,75.44,0,0,0.0,0.0,7,3,42.86,12.28,10,6,60.0,17.54,38,30,78.95,66.67,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,0,0.0,3.51,8,5,62.5,14.04,0,0,0.0,0.0,1,0,0.0,1.75,2,0,0.0,3.51,4,0,0.0,7.02,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,1.75,49,38,77.55,85.96,0,0,0.0,0.0,6,0,0.0,10.53,8,5,62.5,14.04,34,27,79.41,59.65,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,1.75, ,New_Mexico
376,2014,61,41,67.21,0,0,0.0,0.0,10,3,30.0,16.39,8,6,75.0,13.11,37,28,75.68,60.66,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,5,3,60.0,8.2,9,6,66.67,14.75,0,0,0.0,0.0,3,0,0.0,4.92,1,0,0.0,1.64,4,0,0.0,6.56,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,1.64,52,35,67.31,85.25,0,0,0.0,0.0,7,3,42.86,11.48,7,5,71.43,11.48,33,24,72.73,54.1,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,4,0,0.0,6.56, ,New_Mexico
377,2015,54,19,35.19,0,0,0.0,0.0,15,4,26.67,27.78,5,3,60.0,9.26,24,9,37.5,44.44,0,0,0.0,0.0,2,0,0.0,3.7,0,0,0.0,0.0,4,0,0.0,7.41,15,6,40.0,27.78,0,0,0.0,0.0,4,0,0.0,7.41,0,0,0.0,0.0,10,5,50.0,18.52,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,1.85,39,13,33.33,72.22,0,0,0.0,0.0,11,4,36.36,20.37,5,3,60.0,9.26,14,4,28.57,25.93,0,0,0.0,0.0,2,0,0.0,3.7,0,0,0.0,0.0,3,0,0.0,5.56, ,New_Mexico
378,2016,79,37,46.84,0,0,0.0,0.0,28,11,39.29,35.44,6,5,83.33,7.59,38,19,50.0,48.1,1,0,0.0,1.27,0,0,0.0,0.0,5,1,20.0,6.33,0,0,0.0,0.0,19,10,52.63,24.05,0,0,0.0,0.0,6,4,66.67,7.59,3,0,0.0,3.8,8,3,37.5,10.13,0,0,0.0,0.0,0,0,0.0,0.0,2,0,0.0,2.53,0,0,0.0,0.0,60,27,45.0,75.95,0,0,0.0,0.0,22,7,31.82,27.85,3,0,0.0,3.8,30,16,53.33,37.97,1,0,0.0,1.27,0,0,0.0,0.0,3,0,0.0,3.8,0,0,0.0,0.0, ,New_Mexico
379,2017,74,28,37.84,1,0,0.0,1.35,19,6,31.58,25.68,15,8,53.33,20.27,35,14,40.0,47.3,0,0,0.0,0.0,0,0,0.0,0.0,3,0,0.0,4.05,0,0,0.0,0.0,19,4,21.05,25.68,1,0,0.0,1.35,5,2,40.0,6.76,6,1,16.67,8.11,4,0,0.0,5.41,0,0,0.0,0.0,0,0,0.0,0.0,2,0,0.0,2.7,0,0,0.0,0.0,55,24,43.64,74.32,0,0,0.0,0.0,14,4,28.57,18.92,9,7,77.78,12.16,31,13,41.94,41.89,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,1.35,0,0,0.0,0.0, ,New_Mexico
380,2018,101,50,49.5,3,0,0.0,2.97,37,13,35.14,36.63,11,7,63.64,10.89,45,27,60.0,44.55,0,0,0.0,0.0,0,0,0.0,0.0,5,1,20.0,4.95,0,0,0.0,0.0,19,7,36.84,18.81,0,0,0.0,0.0,8,5,62.5,7.92,4,0,0.0,3.96,5,2,40.0,4.95,0,0,0.0,0.0,0,0,0.0,0.0,2,0,0.0,1.98,0,0,0.0,0.0,82,43,52.44,81.19,3,0,0.0,2.97,29,8,27.59,28.71,7,7,100.0,6.93,40,25,62.5,39.6,0,0,0.0,0.0,0,0,0.0,0.0,3,0,0.0,2.97,0,0,0.0,0.0, ,New_Mexico
381,2019,89,39,43.82,2,0,0.0,2.25,27,5,18.52,30.34,16,13,81.25,17.98,34,15,44.12,38.2,0,0,0.0,0.0,0,0,0.0,0.0,7,3,42.86,7.87,0,0,0.0,0.0,21,12,57.14,23.6,0,0,0.0,0.0,6,1,16.67,6.74,6,5,83.33,6.74,6,3,50.0,6.74,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,1.12,0,0,0.0,0.0,68,27,39.71,76.4,2,0,0.0,2.25,21,4,19.05,23.6,10,8,80.0,11.24,28,12,42.86,31.46,0,0,0.0,0.0,0,0,0.0,0.0,6,2,33.33,6.74,0,0,0.0,0.0, ,New_Mexico
